row_id,true_label,predicted_label,confidence,local_explanation_json,attack_stage,risk_score,recommended_action
115,BENIGN,BENIGN,1.0,"[{""feature"": ""Packet Length Mean"", ""value"": 62.0, ""shap_value"": 0.015093515226275382, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012863427091961857, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 93.0, ""shap_value"": 0.012507954694277573, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 62.0, ""shap_value"": 0.011589430053451756, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 124.0, ""shap_value"": 0.010534287863140009, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
116,BENIGN,BENIGN,0.9247573206865884,"[{""feature"": ""Destination Port"", ""value"": 39372.0, ""shap_value"": 0.08319289455666366, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 387.0, ""shap_value"": 0.024214496601227806, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013040050464551279, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.011149264892859953, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 0.0, ""shap_value"": 0.008045377791335113, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
117,DDoS,DDoS,1.0,"[{""feature"": ""Bwd Packets/s"", ""value"": 0.0, ""shap_value"": 0.043849668476020724, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": 0.043776611433494136, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 256.0, ""shap_value"": 0.04156825433682165, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Std"", ""value"": 4580287.651, ""shap_value"": 0.036098770083167364, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.035479584284673536, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
118,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 42408.0, ""shap_value"": 0.031010235806774346, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.022615867666858157, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Std"", ""value"": 258.5, ""shap_value"": 0.012264372859122408, ""effect"": ""supports predicted class""}, {""feature"": ""Max Packet Length"", ""value"": 517.0, ""shap_value"": 0.012118783094049377, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packets/s"", ""value"": 23.8948626, ""shap_value"": 0.011906453028565649, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
119,DDoS,DDoS,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 11601.0, ""shap_value"": 0.08023167050458539, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 7215.0, ""shap_value"": 0.05530744011815841, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 3540.00286, ""shap_value"": 0.05382132481496228, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 229.0, ""shap_value"": 0.047394423271511846, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.04729275301458642, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
120,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 48.0, ""shap_value"": 0.020132953807305967, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014289595303000623, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 96.0, ""shap_value"": 0.014184914506290624, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012737809101648784, ""effect"": ""opposes predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 38.4, ""shap_value"": 0.012655077816373695, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
121,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 980.0, ""shap_value"": 0.015706608166506725, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Duration"", ""value"": 119792430.76200008, ""shap_value"": 0.012719371600324625, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.01260755021157543, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 668.0, ""shap_value"": 0.012595152268084817, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Max"", ""value"": 10000000.0, ""shap_value"": 0.011853625438334826, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
122,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 880.0, ""shap_value"": 0.030067619281069283, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": 0.02654326061730444, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length.1"", ""value"": 48.0, ""shap_value"": 0.0171113845774157, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Variance"", ""value"": 0.0, ""shap_value"": 0.01354285073344762, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012633666854540024, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
123,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 1782.0, ""shap_value"": 0.03307421218564362, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.014955555007787068, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013793542361020403, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.013653396275011467, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": 0.01068185210981028, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
124,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 60380.0, ""shap_value"": 0.032705998279708846, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.012243941705411708, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012084493030197194, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 12.25, ""shap_value"": 0.01163737769318967, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.011595992674215126, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
125,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 346.0, ""shap_value"": 0.022488801246707907, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013032703026358944, ""effect"": ""opposes predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012798772256364117, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 346.0, ""shap_value"": 0.012730047310372129, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 123.8571429, ""shap_value"": 0.011692171596942398, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
126,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 99.0, ""shap_value"": 0.024247880845223335, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.01377457565343906, ""effect"": ""opposes predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.013551066809626776, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 198.0, ""shap_value"": 0.012695337919653866, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 60.6, ""shap_value"": 0.012333029466081502, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
127,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 946.0, ""shap_value"": 0.016793202401478774, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.01256852639404313, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 281.2857142857, ""shap_value"": 0.011114722745112821, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd IAT Total"", ""value"": 40122094.0, ""shap_value"": 0.010790869827488702, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 467.0, ""shap_value"": 0.010620194761797897, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
128,PortScan,PortScan,1.0,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.06484553356769095, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 29200.0, ""shap_value"": 0.0548507616859478, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 40.0, ""shap_value"": 0.04387019728110885, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.03902426056459717, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Header Length"", ""value"": 20.0, ""shap_value"": 0.03600206247154599, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst
129,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 57615.0, ""shap_value"": 0.039969311948522115, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.014217365716317331, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.013775986795473897, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013723191162117931, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 360.0, ""shap_value"": 0.010604428637222068, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
130,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 121.0, ""shap_value"": 0.02429409725625419, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.01350630476710955, ""effect"": ""opposes predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 65.28571429, ""shap_value"": 0.012948708698251767, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 76.16666667, ""shap_value"": 0.011524783369763298, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.011036349257924342, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
131,SSH-Patator,SSH-Patator,0.997154818026076,"[{""feature"": ""Destination Port"", ""value"": 22.0, ""shap_value"": 0.20954262743064647, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 247.0, ""shap_value"": 0.13852763391888515, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 259.0, ""shap_value"": 0.07054289033611724, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 32.0, ""shap_value"": 0.055075845490302554, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": 0.04308734975645621, ""effect"": ""supports predicted class""}]",Credential Access,5.98,Block Source IP
132,BENIGN,BENIGN,1.0,"[{""feature"": ""Flow IAT Max"", ""value"": 10000000.0, ""shap_value"": 0.014917867752894791, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.013779932377929653, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 359.0, ""shap_value"": 0.012843759049638238, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Duration"", ""value"": 115985229.0, ""shap_value"": 0.012421409069614992, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 1033.0, ""shap_value"": 0.012090153320904812, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
133,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 111.0, ""shap_value"": 0.020216277574529613, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.013907147069276959, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 222.0, ""shap_value"": 0.013809180628079502, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013484937955970508, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012500671757629669, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
134,DDoS,DDoS,0.9999998531140653,"[{""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": 0.04364245370455691, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packets/s"", ""value"": 0.0, ""shap_value"": 0.042120949091524834, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 256.0, ""shap_value"": 0.04127951718041281, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.0369952864302806, ""effect"": ""supports predicted class""}, {""feature"": ""act_data_pkt_fwd"", ""value"": 4.0, ""shap_value"": 0.03359024341117447, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
135,BENIGN,BENIGN,1.0,"[{""feature"": ""Flow IAT Max"", ""value"": 10000000.0, ""shap_value"": 0.016868297772826543, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.014349237352743032, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 709.0, ""shap_value"": 0.012832953880757635, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Duration"", ""value"": 22696417.0, ""shap_value"": 0.011683944279083267, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 1344.0, ""shap_value"": 0.011472398682300504, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
136,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 29200.0, ""shap_value"": 0.04024412129349599, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd IAT Min"", ""value"": 35088.0, ""shap_value"": 0.014701466559351365, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Mean"", ""value"": 1093129.4, ""shap_value"": 0.014214217654254742, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Packets/s"", ""value"": 1.0977657357, ""shap_value"": 0.013732651871133525, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 2.0, ""shap_value"": 0.013690575535653764, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
137,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": -0.019928188280751304, ""effect"": ""opposes predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.018625811731109537, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013460201132905424, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012279471894602966, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 16425.0, ""shap_value"": 0.011673252849311871, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
